,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,3day_before_change
63,2020-06-08,22.35,22.56,21.53,22.19,22.19,19721700,0,0,
64,2020-06-05,21.6,22.7,21.11,22.13,22.13,12161100,0,0,1.0789858605558262
65,2020-06-04,21.4,22.18,20.95,21.2,21.2,12885500,0,0,
66,2020-06-03,20.73,21.64,20.53,21.44,21.44,9419400,0,0,
67,2020-06-02,20.53,20.89,19.91,20.51,20.51,12044900,0,0,1.0108427796944308
68,2020-06-01,20.15,20.55,20.05,20.43,20.43,7965900,0,0,
69,2020-05-29,19.75,20.32,19.68,20.29,20.29,12661200,0,0,1.0405128205128205
70,2020-05-28,19.28,20.23,18.95,19.8,19.8,13932100,0,0,
71,2020-05-27,19.5,19.51,18.25,19.11,19.11,12345700,0,0,
72,2020-05-26,19.2,19.68,19.04,19.5,19.5,13178000,0,0,1.0483870967741935
73,2020-05-22,18.82,18.89,18.13,18.6,18.6,7853500,0,0,0.9967845659163987
74,2020-05-21,19.0,19.19,18.31,18.69,18.69,8308600,0,0,
75,2020-05-20,19.0,19.31,18.3,18.89,18.89,12830000,0,0,
76,2020-05-19,18.64,19.44,18.04,18.66,18.66,19239000,0,0,1.0230263157894737
77,2020-05-18,18.9,18.93,18.3,18.52,18.52,10652400,0,0,
78,2020-05-15,16.87,18.28,16.58,18.24,18.24,12742000,0,0,1.0270270270270268
79,2020-05-14,16.48,17.09,15.82,17.06,17.06,11330800,0,0,
80,2020-05-13,17.82,18.09,16.54,16.61,16.61,18285500,0,0,
81,2020-05-12,18.92,18.97,17.74,17.76,17.76,16667200,0,0,0.897422940879232
82,2020-05-11,19.07,19.32,18.57,18.61,18.61,16376700,0,0,
83,2020-05-08,19.0,19.86,18.81,19.79,19.79,16236300,0,0,0.9509851033157136
84,2020-05-07,17.99,18.98,17.9,18.7,18.7,20315700,0,0,
85,2020-05-06,17.64,18.62,17.2,17.72,17.72,39651500,0,0,
86,2020-05-05,21.6,22.08,20.66,20.81,20.81,27864800,0,0,1.0536708860759494
87,2020-05-04,19.51,21.49,19.21,21.43,21.43,11793300,0,0,
88,2020-05-01,19.97,20.43,19.64,19.75,19.75,9314000,0,0,0.9929612870789342
89,2020-04-30,20.82,21.06,20.38,20.66,20.66,10007500,0,0,
90,2020-04-29,20.74,21.1,20.4,20.85,20.85,10446600,0,0,
91,2020-04-28,21.02,21.02,19.56,19.89,19.89,8637300,0,0,0.9645974781765276
92,2020-04-27,20.96,21.56,20.58,20.78,20.78,14820700,0,0,
93,2020-04-24,19.04,20.7,18.87,20.62,20.62,16788900,0,0,1.2222880853586247
94,2020-04-23,19.19,19.31,18.55,18.85,18.85,8599200,0,0,
95,2020-04-22,17.49,19.49,17.49,19.26,19.26,24208600,0,0,
96,2020-04-21,17.05,17.52,16.43,16.87,16.87,11294900,0,0,0.9667621776504299
97,2020-04-20,17.05,18.13,17.0,17.43,17.43,10708500,0,0,
98,2020-04-17,17.65,17.75,17.23,17.45,17.45,6077700,0,0,1.0121809744779582
99,2020-04-16,17.2,17.33,16.45,17.01,17.01,7980700,0,0,
100,2020-04-15,16.74,17.37,16.33,17.03,17.03,9345400,0,0,
101,2020-04-14,16.91,17.42,16.68,17.24,17.24,8475800,0,0,1.0292537313432835
102,2020-04-13,16.76,16.76,16.14,16.47,16.47,6450000,0,0,
103,2020-04-09,17.01,17.66,16.23,16.75,16.75,13323300,0,0,1.101249178172255
104,2020-04-08,16.57,17.0,15.9,16.83,16.83,24639900,0,0,
105,2020-04-07,15.75,16.06,14.82,15.06,15.06,10629700,0,0,
106,2020-04-06,14.62,15.28,14.43,15.21,15.21,8265200,0,0,1.1005788712011577
107,2020-04-03,13.56,14.0,13.38,13.82,13.82,5696600,0,0,0.895077720207254
108,2020-04-02,14.08,14.72,13.4,13.7,13.7,7888600,0,0,
109,2020-04-01,14.6,14.69,13.87,14.17,14.17,9082500,0,0,
110,2020-03-31,15.42,16.13,15.09,15.44,15.44,8506800,0,0,1.033467202141901
111,2020-03-30,14.88,15.51,14.32,15.42,15.42,10071400,0,0,
112,2020-03-27,14.6,15.47,14.45,14.94,14.94,10767500,0,0,1.0476858345021038
113,2020-03-26,14.0,15.58,13.95,15.2,15.2,10981100,0,0,
114,2020-03-25,14.6,14.95,13.67,14.03,14.03,14894700,0,0,
115,2020-03-24,13.46,14.28,12.99,14.26,14.26,14813100,0,0,1.167895167895168
116,2020-03-23,12.12,12.88,11.47,12.52,12.52,9910100,0,0,
117,2020-03-20,13.13,13.61,12.01,12.21,12.21,10624600,0,0,0.9652173913043479
118,2020-03-19,10.6,13.05,10.4,12.61,12.61,14851400,0,0,
119,2020-03-18,11.55,12.4,10.1,10.92,10.92,13387600,0,0,
120,2020-03-17,11.65,12.78,10.51,12.65,12.65,15405500,0,0,0.8839972047519217
121,2020-03-16,12.82,12.82,11.36,11.64,11.64,18504600,0,0,
122,2020-03-13,14.14,14.31,13.31,14.31,14.31,13005600,0,0,0.8548387096774195
123,2020-03-12,13.81,14.23,12.19,13.31,13.31,23981100,0,0,
124,2020-03-11,16.16,16.34,14.94,15.45,15.45,14318700,0,0,
125,2020-03-10,16.96,17.05,15.82,16.74,16.74,10301400,0,0,0.9043760129659641
126,2020-03-09,17.0,17.48,16.2,16.21,16.21,13991100,0,0,
127,2020-03-06,18.5,18.7,17.82,18.51,18.51,12319800,0,0,0.9600622406639004
128,2020-03-05,19.43,19.58,18.65,18.94,18.94,9300300,0,0,
129,2020-03-04,19.65,19.82,19.16,19.8,19.8,8670100,0,0,
130,2020-03-03,20.0,20.18,19.2,19.28,19.28,9795700,0,0,0.9887179487179488
131,2020-03-02,19.9,20.0,19.05,20.0,20.0,14254100,0,0,
132,2020-02-28,18.94,20.13,18.92,19.5,19.5,26201800,0,0,0.9303435114503816
133,2020-02-27,19.74,20.71,19.27,20.21,20.21,17688800,0,0,
134,2020-02-26,20.96,21.44,19.76,20.31,20.31,15987300,0,0,
135,2020-02-25,21.72,22.09,20.7,20.96,20.96,14678600,0,0,0.9323843416370107
136,2020-02-24,21.24,21.98,21.07,21.65,21.65,12468100,0,0,
137,2020-02-21,23.34,23.44,22.3,22.48,22.48,12294300,0,0,0.9876977152899824
138,2020-02-20,23.88,24.39,23.18,23.54,23.54,11347900,0,0,
139,2020-02-19,22.81,23.86,22.64,23.6,23.6,13889600,0,0,
140,2020-02-18,23.2,23.69,22.66,22.76,22.76,11171000,0,0,0.9801894918173989
141,2020-02-14,23.0,23.79,22.98,23.22,23.22,16939800,0,0,0.9662921348314606
142,2020-02-13,23.73,24.17,23.5,23.54,23.54,17380600,0,0,
143,2020-02-12,24.33,24.37,23.7,23.94,23.94,15373300,0,0,
144,2020-02-11,24.41,24.93,23.85,24.03,24.03,18332400,0,0,0.9535714285714286
145,2020-02-10,24.64,25.18,24.01,24.29,24.29,31964000,0,0,
146,2020-02-07,26.99,27.25,25.19,25.2,25.2,60547700,0,0,1.121994657168299
147,2020-02-06,22.19,23.3,21.91,23.01,23.01,29364000,0,0,
148,2020-02-05,22.7,22.7,21.54,21.91,21.91,12421700,0,0,
149,2020-02-04,22.51,22.9,22.44,22.46,22.46,11234500,0,0,1.0195188379482523
150,2020-02-03,22.06,22.48,22.0,22.35,22.35,7275300,0,0,
151,2020-01-31,22.37,22.39,21.56,22.03,22.03,9302600,0,0,0.9932371505861137
152,2020-01-30,22.14,22.43,21.56,22.2,22.2,11561900,0,0,
153,2020-01-29,22.37,22.87,22.27,22.62,22.62,7429800,0,0,
154,2020-01-28,21.91,22.29,21.87,22.18,22.18,6826800,0,0,0.9884135472370765
155,2020-01-27,21.26,21.86,20.77,21.83,21.83,14582800,0,0,
156,2020-01-24,22.83,23.18,22.18,22.44,22.44,11306500,0,0,1.0062780269058296
157,2020-01-23,22.57,23.05,22.12,22.61,22.61,12887600,0,0,
158,2020-01-22,22.52,22.93,22.28,22.42,22.42,11119800,0,0,
159,2020-01-21,23.02,23.06,21.93,22.3,22.3,16684500,0,0,0.9695652173913044
160,2020-01-17,24.02,24.05,22.82,23.0,23.0,28318800,0,0,1.0692701069270105
161,2020-01-16,22.24,23.0,22.06,22.95,22.95,18934500,0,0,
162,2020-01-15,22.27,22.95,21.62,21.76,21.76,31932000,0,0,
163,2020-01-14,20.13,22.17,20.05,21.51,21.51,35316700,0,0,1.0874620829120323
164,2020-01-13,19.95,20.0,19.41,19.62,19.62,7934900,0,0,
165,2020-01-10,19.65,20.15,19.52,19.78,19.78,7780900,0,0,1.0269989615784008
166,2020-01-09,20.1,20.3,19.51,19.63,19.63,12930300,0,0,
167,2020-01-08,19.25,19.98,19.11,19.72,19.72,7363500,0,0,
168,2020-01-07,18.88,19.42,18.76,19.26,19.26,7471500,0,0,1.0490196078431373
169,2020-01-06,18.27,19.35,18.22,18.91,18.91,7978900,0,0,
170,2020-01-03,18.6,18.71,18.25,18.36,18.36,5203200,0,0,0.9849785407725321
171,2020-01-02,18.8,19.1,18.57,18.8,18.8,6334600,0,0,
172,2019-12-31,18.03,18.77,18.03,18.64,18.64,5915500,0,0,1.008112493239589
173,2019-12-30,18.5,18.68,18.04,18.11,18.11,5474600,0,0,
174,2019-12-27,18.37,18.78,18.19,18.49,18.49,5025100,0,0,1.0005411255411254
175,2019-12-26,18.5,18.67,18.23,18.3,18.3,3843200,0,0,
176,2019-12-24,18.35,18.58,18.21,18.48,18.48,2014300,0,0,0.9736564805057956
177,2019-12-23,19.05,19.13,18.32,18.39,18.39,9231400,0,0,
178,2019-12-20,19.3,19.48,18.9,18.98,18.98,17449100,0,0,1.0422844590884128
179,2019-12-19,18.53,19.4,18.42,19.09,19.09,11645400,0,0,
180,2019-12-18,18.31,18.79,18.22,18.53,18.53,9483200,0,0,
181,2019-12-17,18.35,18.72,17.97,18.21,18.21,10984200,0,0,1.0435530085959885
182,2019-12-16,17.5,18.42,17.42,18.21,18.21,12515000,0,0,
183,2019-12-13,17.75,17.98,17.39,17.45,17.45,7967800,0,0,0.9699833240689272
184,2019-12-12,18.12,18.18,17.64,17.76,17.76,8844000,0,0,
185,2019-12-11,17.89,18.26,17.88,18.2,18.2,5818500,0,0,
186,2019-12-10,18.21,18.25,17.65,17.99,17.99,8828000,0,0,0.9589552238805968
187,2019-12-09,18.76,19.04,18.21,18.21,18.21,8040200,0,0,
188,2019-12-06,18.48,18.8,18.29,18.76,18.76,4905700,0,0,1.0179055887140533
189,2019-12-05,18.37,18.6,18.15,18.44,18.44,5894300,0,0,
190,2019-12-04,18.57,18.65,18.24,18.37,18.37,8830200,0,0,
191,2019-12-03,18.47,18.79,18.41,18.43,18.43,8109000,0,0,0.9460985626283367
192,2019-12-02,19.5,19.51,18.62,18.8,18.8,6708700,0,0,
193,2019-11-29,19.66,19.74,19.38,19.48,19.48,2966200,0,0,0.9979508196721312
194,2019-11-27,19.66,19.91,19.4,19.81,19.81,5689300,0,0,
195,2019-11-26,19.0,19.75,18.87,19.52,19.52,17571900,0,0,1.0466487935656836
196,2019-11-25,18.74,19.29,18.64,18.95,18.95,8865500,0,0,
197,2019-11-22,19.09,19.16,18.38,18.65,18.65,14732000,0,0,0.9476626016260162
198,2019-11-21,19.3,19.51,19.07,19.07,19.07,5806000,0,0,
199,2019-11-20,19.65,19.83,19.32,19.4,19.4,6038600,0,0,
200,2019-11-19,19.56,20.05,19.36,19.68,19.68,6852600,0,0,1.0071647901740022
201,2019-11-18,19.5,19.66,19.32,19.5,19.5,7980900,0,0,
202,2019-11-15,19.72,20.06,19.53,19.54,19.54,8452100,0,0,0.9522417153996101
203,2019-11-14,20.16,20.16,19.58,19.6,19.6,6284100,0,0,
204,2019-11-13,20.38,20.4,20.04,20.2,20.2,7061600,0,0,
205,2019-11-12,20.41,20.9,20.16,20.52,20.52,7508500,0,0,1.0229312063808575
206,2019-11-11,20.09,20.52,19.9,20.4,20.4,9979300,0,0,
207,2019-11-08,19.95,20.2,19.86,20.06,20.06,8667900,0,0,0.979970688812897
208,2019-11-07,20.1,20.2,19.6,19.99,19.99,11199700,0,0,
209,2019-11-06,20.35,20.65,19.98,20.04,20.04,11731200,0,0,
210,2019-11-05,20.5,20.78,20.3,20.47,20.47,13235900,0,0,0.9813039309683604
211,2019-11-04,20.66,21.1,20.23,20.58,20.58,21788900,0,0,
212,2019-11-01,19.63,21.28,18.71,20.86,20.86,77018800,0,0,0.8157997653500195
213,2019-10-31,26.17,26.38,24.76,25.14,25.14,19917900,0,0,
214,2019-10-30,25.73,25.99,25.03,25.92,25.92,6942700,0,0,
215,2019-10-29,26.1,26.69,25.06,25.57,25.57,10660500,0,0,0.9887857695282289
216,2019-10-28,26.14,26.3,25.73,26.25,26.25,7044500,0,0,
217,2019-10-25,25.75,26.48,25.65,25.86,25.86,6480200,0,0,0.9992272024729522
218,2019-10-24,25.82,26.03,25.24,25.77,25.77,5156100,0,0,
219,2019-10-23,25.76,26.3,25.44,25.7,25.7,7082200,0,0,
220,2019-10-22,26.4,27.0,25.78,25.88,25.88,8621500,0,0,1.0225207427894114
221,2019-10-21,25.83,26.95,25.61,26.76,26.76,15204900,0,0,
222,2019-10-18,26.04,26.2,24.89,25.31,25.31,9649900,0,0,0.9898318341806804
223,2019-10-17,25.55,26.52,25.48,25.99,25.99,12184600,0,0,
224,2019-10-16,25.0,25.95,24.81,25.74,25.74,15153100,0,0,
225,2019-10-15,25.41,25.6,24.27,25.57,25.57,43258600,0,0,0.9509111193752324
226,2019-10-14,26.32,26.85,25.83,25.92,25.92,6281400,0,0,
227,2019-10-11,26.0,27.51,25.98,26.89,26.89,6850400,0,0,1.0491611392898947
228,2019-10-10,25.59,26.3,25.36,25.79,25.79,3078200,0,0,
229,2019-10-09,25.98,25.98,25.48,25.65,25.65,2429800,0,0,
230,2019-10-08,26.04,26.04,25.3,25.63,25.63,3240700,0,0,0.938484071768583
231,2019-10-07,27.29,27.46,26.33,26.51,26.51,3520700,0,0,
232,2019-10-04,27.68,28.04,26.88,27.31,27.31,4226200,0,0,1.0332954975406734
233,2019-10-03,26.43,27.69,25.77,27.37,27.37,4317600,0,0,
234,2019-10-02,25.95,26.88,25.53,26.51,26.51,3825000,0,0,
235,2019-10-01,26.56,26.99,26.25,26.43,26.43,3219200,0,0,0.9973584905660378
236,2019-09-30,26.37,26.66,25.14,26.45,26.45,8066600,0,0,
237,2019-09-27,27.35,27.45,25.87,26.5,26.5,4565700,0,0,0.9774990778310587
238,2019-09-26,27.19,27.73,27.15,27.38,27.38,2657900,0,0,
239,2019-09-25,27.07,27.55,26.75,27.11,27.11,3028800,0,0,
240,2019-09-24,28.76,28.79,26.74,27.11,27.11,6651700,0,0,0.8970880211780278
241,2019-09-23,29.97,30.09,28.34,28.55,28.55,5434200,0,0,
242,2019-09-20,30.23,30.73,29.6,30.22,30.22,6862400,0,0,1.0036532713384259
243,2019-09-19,29.5,30.55,29.02,30.14,30.14,5198500,0,0,
244,2019-09-18,30.0,30.0,28.71,29.5,29.5,4859000,0,0,
245,2019-09-17,29.0,30.27,28.68,30.11,30.11,6216200,0,0,1.0368457300275482
246,2019-09-16,28.65,29.83,28.62,29.26,29.26,2042700,0,0,
247,2019-09-13,29.66,30.05,28.8,29.04,29.04,2943100,0,0,1.0083333333333333
248,2019-09-12,30.2,30.37,29.12,29.77,29.77,4322400,0,0,
249,2019-09-11,29.0,29.76,28.53,29.6,29.6,4371800,0,0,
250,2019-09-10,27.58,29.13,27.35,28.8,28.8,6358200,0,0,0.9486166007905139
251,2019-09-09,30.46,30.5,27.59,28.2,28.2,10037900,0,0,
252,2019-09-06,31.34,31.48,30.0,30.36,30.36,4555800,0,0,0.8979591836734693
253,2019-09-05,32.95,33.18,30.8,31.26,31.26,6058500,0,0,
254,2019-09-04,34.27,34.4,32.33,32.62,32.62,3550600,0,0,
255,2019-09-03,33.93,34.67,33.23,33.81,33.81,2279900,0,0,0.9822777454968042
256,2019-08-30,34.76,35.0,33.64,34.42,34.42,1534000,0,0,1.0165386887182517
257,2019-08-29,34.36,35.15,34.15,34.76,34.76,2342300,0,0,
258,2019-08-28,33.3,34.18,33.01,33.92,33.92,2231800,0,0,
259,2019-08-27,35.54,36.14,33.28,33.86,33.86,4481900,0,0,0.9814492753623189
260,2019-08-26,34.88,35.38,34.46,35.38,35.38,2522700,0,0,
261,2019-08-23,34.93,36.25,34.0,34.5,34.5,5000800,0,0,1.0040745052386497
262,2019-08-22,36.68,36.83,35.02,35.43,35.43,6010800,0,0,
263,2019-08-21,35.13,36.75,35.13,36.56,36.56,8902700,0,0,
264,2019-08-20,33.26,35.05,32.85,34.36,34.36,4895900,0,0,1.0664183736809436
265,2019-08-19,32.88,34.18,32.58,33.33,33.33,3403900,0,0,
266,2019-08-16,32.63,32.77,32.0,32.22,32.22,2534000,0,0,0.936083672283556
267,2019-08-15,33.07,33.2,31.53,32.01,32.01,4178900,0,0,
268,2019-08-14,33.39,33.88,32.14,32.23,32.23,3896900,0,0,
269,2019-08-13,33.46,34.84,33.4,34.42,34.42,3765000,0,0,1.0296141190547412
270,2019-08-12,33.47,36.1,32.93,33.62,33.62,8901700,0,0,
271,2019-08-09,33.3,34.1,32.81,33.43,33.43,2641700,0,0,1.0229498164014688
272,2019-08-08,32.1,33.62,31.67,33.39,33.39,3784700,0,0,
273,2019-08-07,32.25,32.68,31.52,32.1,32.1,3776400,0,0,
274,2019-08-06,34.12,34.43,32.01,32.68,32.68,6060600,0,0,0.9734882335418529
275,2019-08-05,32.9,33.75,32.15,33.72,33.72,9992200,0,0,
276,2019-08-02,32.53,35.21,32.28,33.57,33.57,39770800,0,0,1.1729559748427674
277,2019-08-01,28.99,29.14,27.91,28.3,28.3,8030300,0,0,
278,2019-07-31,28.59,29.59,28.43,28.99,28.99,4222100,0,0,
279,2019-07-30,27.61,29.0,27.32,28.62,28.62,3728900,0,0,1.0354558610709117
280,2019-07-29,27.8,28.32,27.18,27.86,27.86,3178800,0,0,
281,2019-07-26,27.98,28.4,27.3,27.64,27.64,2727900,0,0,1.0321135175504108
282,2019-07-25,27.92,27.97,27.23,27.59,27.59,2253100,0,0,
283,2019-07-24,26.93,28.0,26.85,27.82,27.82,4305300,0,0,
284,2019-07-23,26.52,26.85,26.11,26.78,26.78,2391700,0,0,1.0477308294209704
285,2019-07-22,25.63,26.47,25.45,26.22,26.22,2757500,0,0,
286,2019-07-19,25.85,26.18,25.51,25.56,25.56,1563700,0,0,0.964164466239155
287,2019-07-18,25.72,25.85,25.32,25.78,25.78,1292800,0,0,
288,2019-07-17,26.6,26.71,25.87,25.91,25.91,1815100,0,0,
289,2019-07-16,26.66,26.99,26.3,26.51,26.51,1370400,0,0,1.0037864445285878
290,2019-07-15,26.58,26.89,26.39,26.67,26.67,1633300,0,0,
291,2019-07-12,26.23,26.75,26.13,26.41,26.41,1576400,0,0,0.9883982035928144
292,2019-07-11,26.71,26.72,25.87,26.1,26.1,2843900,0,0,
293,2019-07-10,26.96,27.37,26.3,26.58,26.58,2727400,0,0,
294,2019-07-09,26.77,27.07,26.51,26.72,26.72,1793000,0,0,0.9805504587155963
295,2019-07-08,27.2,27.85,26.66,26.77,26.77,2410700,0,0,
296,2019-07-05,27.47,27.5,26.82,27.25,27.25,1870500,0,0,1.0126347082868823
297,2019-07-03,26.94,27.69,26.94,27.47,27.47,2329600,0,0,
298,2019-07-02,26.8,27.16,26.41,26.91,26.91,2749000,0,0,0.9886113152094049
299,2019-07-01,27.6,28.05,26.44,26.68,26.68,3755600,0,0,
300,2019-06-28,27.37,27.65,26.6,27.22,27.22,2714500,0,0,1.0413159908186687
301,2019-06-27,26.33,27.37,26.3,27.23,27.23,2281800,0,0,
302,2019-06-26,26.37,26.69,25.86,26.23,26.23,1960000,0,0,
303,2019-06-25,26.55,27.09,25.82,26.14,26.14,2658700,0,0,0.9342387419585418
304,2019-06-24,27.98,28.11,26.57,26.69,26.69,3242900,0,0,
305,2019-06-21,27.32,27.98,27.22,27.98,27.98,5794600,0,0,0.9715277777777778
306,2019-06-20,28.84,29.08,27.44,27.54,27.54,3975900,0,0,
307,2019-06-19,29.0,29.1,27.56,28.09,28.09,3978800,0,0,
308,2019-06-18,29.46,29.81,28.22,28.8,28.8,8769900,0,0,1.0507114191900766
309,2019-06-17,27.66,28.73,27.33,27.85,27.85,4439500,0,0,
310,2019-06-14,26.9,27.96,26.5,27.41,27.41,2630300,0,0,1.03512084592145
311,2019-06-13,27.29,27.36,26.67,26.95,26.95,1629500,0,0,
312,2019-06-12,26.23,27.5,26.21,27.05,27.05,3160100,0,0,
313,2019-06-11,28.18,28.19,26.17,26.48,26.48,4269000,0,0,0.95907279971025
314,2019-06-10,27.84,28.95,27.07,27.94,27.94,5750900,0,0,
315,2019-06-07,26.0,27.74,25.97,27.61,27.61,6580200,0,0,1.1409090909090909
316,2019-06-06,24.94,25.97,24.91,25.81,25.81,3573700,0,0,
317,2019-06-05,24.52,25.07,23.91,24.94,24.94,2703200,0,0,
318,2019-06-04,24.86,24.95,24.07,24.2,24.2,3687100,0,0,0.9711075441412519
319,2019-06-03,24.98,25.14,24.23,24.4,24.4,3691300,0,0,
320,2019-05-31,24.99,25.63,24.75,24.92,24.92,2618000,0,0,0.9658914728682171
321,2019-05-30,25.54,25.89,25.13,25.51,25.51,1982200,0,0,
322,2019-05-29,25.42,25.78,24.95,25.58,25.58,2537700,0,0,
323,2019-05-28,25.65,26.38,25.41,25.8,25.8,4550900,0,0,1.011764705882353
324,2019-05-24,24.0,25.99,23.89,25.5,25.5,7738300,0,0,1.0035419126328218
325,2019-05-23,24.15,24.33,23.6,23.8,23.8,4718200,0,0,
326,2019-05-22,25.3,25.34,24.1,24.6,24.6,7955700,0,0,
327,2019-05-21,26.3,26.55,25.3,25.41,25.41,6481700,0,0,0.951685393258427
328,2019-05-20,27.24,27.24,25.71,25.85,25.85,7269200,0,0,
329,2019-05-17,25.87,28.12,25.7,26.7,26.7,26271800,0,0,0.921007243877199
330,2019-05-16,28.85,31.15,28.45,30.86,30.86,17612000,0,0,
331,2019-05-15,28.95,29.1,28.13,28.63,28.63,4492800,0,0,
332,2019-05-14,27.41,29.02,27.02,28.99,28.99,7075100,0,0,0.9979345955249569
333,2019-05-13,27.8,28.0,26.39,26.63,26.63,9111300,0,0,
334,2019-05-10,29.08,29.45,27.66,29.05,29.05,5709000,0,0,1.0125479261066574
335,2019-05-09,29.09,29.26,28.42,28.75,28.75,4507200,0,0,
336,2019-05-08,28.46,30.2,28.37,29.51,29.51,7115900,0,0,
